Frames,Average Velocity,Standard deviation of velocity 
2857,0.87173737,1.082651919
2858,0.842914182,1.164624044
2859,0.84157525,1.268010888
2860,0.925147696,1.368198992
2861,0.961430673,1.429008595
2862,0.978531152,1.428051643
2863,0.979676767,1.428852234
2864,1.004052855,1.403352918
2865,0.988283564,1.35125253
2866,0.960970673,1.260173709
2867,0.9018838,1.205211955
2868,0.9013178,1.21069399
2869,0.965966167,1.261376939
2870,0.935921027,1.351228512
2871,0.938314104,1.352291414
2872,0.880383322,1.26544388
2873,0.759664638,1.147057026
2874,0.740582996,1.048505741
2875,0.809098514,1.107140522
2876,0.895157025,1.261203128
2877,0.920169495,1.424479579
2878,0.993436745,1.542855938
2879,1.000942993,1.658561085
2880,1.012487448,1.701063842
2881,0.949885218,1.633712867
2882,0.936595073,1.465980362
2883,0.889129124,1.304781554
2884,0.8605756,1.270280958
2885,0.877552661,1.320763478
2886,0.927290923,1.305514477
2887,0.903529446,1.252745984
2888,0.839044179,1.189693577
2889,0.805930321,1.153278109
2890,0.857850071,1.145854324
2891,0.861120429,1.181825974
2892,0.865152977,1.172367032
2893,0.8489085,1.09420925
2894,0.80615497,0.991477051
2895,0.720328441,0.956830681
2896,0.759874571,0.980185769
2897,0.718341887,0.9958718
2898,0.74603258,1.039045975
2899,0.792108378,1.03970057
2900,0.843977989,1.046208852
2901,0.901654145,1.069233425
2902,0.875823764,1.112148525
2903,0.858755473,1.105240541
2904,0.834950655,1.057708604
2905,0.792382804,1.034151452
2906,0.77418413,1.073802514
2907,0.796500896,1.123068153
2908,0.878292352,1.108029813
2909,0.853684019,1.081239911
2910,0.8298814,1.026307791
2911,0.783179981,0.966572494
2912,0.78221987,0.909671805
2913,0.799700463,0.915099827
2914,0.832454585,0.957619973
2915,0.802846717,0.974713259
2916,0.850473698,0.965492227
2917,0.843521715,1.077328934
2918,0.910124679,1.224201312
2919,0.963623283,1.318337782
2920,0.886243055,1.320801183
2921,0.845986673,1.204123315
2922,0.866585455,1.118382894
2923,0.848265926,1.111846456
2924,0.865168463,1.148566558
2925,0.836686157,1.187875067
2926,0.786959409,1.134196971
2927,0.729796547,1.023032716
2928,0.674354602,0.966469887
2929,0.750125131,0.928140028
2930,0.774254556,0.99611631
2931,0.84881387,1.099418531
2932,0.854542636,1.176782448
2933,0.867836545,1.146904477
2934,0.807063564,1.1043722
2935,0.858030382,1.111823356
2936,0.901489873,1.34075718
2937,1.079362945,1.638003839
2938,1.224776759,1.880263858
2939,1.350918283,1.963993859
2940,1.322922396,1.941401938
2941,1.327873283,1.811049002
2942,1.220671736,1.659871245
2943,1.0610716,1.518651513
2944,1.0330846,1.415321332
2945,0.91044588,1.475011546
2946,0.9122372,1.523250231
2947,0.907496198,1.587092628
2948,0.966517376,1.630194475
2949,1.0144066,1.646423029
2950,1.050378055,1.61640349
2951,1.041399,1.563512648
2952,1.009669725,1.515492434
2953,1.02550884,1.45211183
2954,1.0166139,1.418076288
2955,0.990665924,1.451198372
2956,0.986702627,1.527897711
2957,1.021658553,1.554722205
2958,1.001704873,1.49832013
2959,0.933482345,1.412699094
2960,0.946172915,1.370415205
2961,0.921522713,1.378527207
2962,1.001161069,1.394956393
2963,1.057072902,1.469205358
2964,1.143892655,1.601281305
2965,1.187943833,1.692311079
2966,1.134096765,1.699352663
2967,1.093876371,1.624344267
2968,0.954459,1.501478344
2969,0.908329407,1.461746151
2970,0.919351537,1.428157916
2971,0.961886326,1.381824953
2972,0.9584668,1.384178811
2973,1.000974214,1.378547129
2974,1.021151164,1.369411974
2975,1.021171572,1.356850732
2976,0.977150209,1.340206998
2977,0.939510185,1.33478257
2978,0.944281574,1.331184644
2979,0.977323126,1.338598712
2980,1.000921426,1.388052876
2981,1.038085426,1.492049301
2982,1.076579494,1.596923001
2983,1.095395759,1.633618042
2984,1.0951715,1.583412644
2985,1.005809241,1.497845689
2986,0.951361241,1.372586566
2987,0.954131185,1.297260369
2988,1.003017426,1.332699469
2989,1.027841415,1.423039152
2990,1.012196185,1.478093114
2991,0.953698259,1.500564789
2992,0.959546278,1.486052807
2993,0.906062241,1.475521546
2994,0.932491851,1.411107193
2995,0.991561704,1.362343647
2996,1.055721642,1.353755603
2997,1.046057635,1.356264892
2998,1.0222566,1.321636065
2999,0.976964055,1.314657648
3000,0.983285225,1.352687475
3001,1.0569174,1.404962028
3002,1.097214982,1.454844174
3003,1.086823718,1.460840181
3004,1.056684967,1.416865431
3005,0.993432498,1.375700088
3006,1.006550404,1.335771025
3007,0.992814418,1.340943705
3008,0.992168805,1.347852114
3009,1.009675962,1.341224768
3010,1.004615,1.342223412
3011,1.046380636,1.336777743
3012,1.065312863,1.361734461
3013,1.027811154,1.379636075
3014,0.958894019,1.368576206
3015,0.930821796,1.319555263
3016,0.924942741,1.282163977
3017,0.908908198,1.277678492
3018,0.928603598,1.224459941
3019,0.917232377,1.196503767
3020,0.969051666,1.209221728
3021,1.023964162,1.256351924
3022,1.058721891,1.299361661
3023,1.050654366,1.295733662
3024,0.971100389,1.268678173
3025,0.913206778,1.192239223
3026,0.871639926,1.156879435
3027,0.878815426,1.178291987
3028,0.979150496,1.22286616
3029,1.067827574,1.309719737
3030,1.095126933,1.401429053
3031,1.124126607,1.400836241
3032,1.143241922,1.355697765
3033,1.129592081,1.354691623
3034,1.122932611,1.399225021
3035,1.098316102,1.448857699
3036,1.067384377,1.510378428
3037,1.075626026,1.555676894
3038,1.053796675,1.606076563
3039,1.00081295,1.619337504
3040,0.962132715,1.588717073
3041,0.82677283,1.563031231
3042,0.858878736,1.485985466
3043,0.918522151,1.409722413
3044,0.920323226,1.339634956
3045,0.914796855,1.285187368
3046,0.946180817,1.268264724
3047,0.97394383,1.329360511
3048,1.004251264,1.450475631
3049,1.007620623,1.539157136
3050,0.967148389,1.513817559
3051,0.916388444,1.400789128
3052,0.892462595,1.357043878
3053,0.954368046,1.412382682
3054,1.02792213,1.50281205
3055,1.058879093,1.516614692
3056,1.021019272,1.416895633
3057,0.86794813,1.250163908
3058,0.72998863,1.060060394
3059,0.71898163,0.932611343
3060,0.776595133,1.049007679
3061,0.844055504,1.328575645
3062,0.832487245,1.475921505
3063,0.739428687,1.418942165
3064,0.721368577,1.326473941
3065,0.69253854,1.201309259
3066,0.697884877,1.081622735
3067,0.67577309,0.994499585
3068,0.667486417,0.935176748
3069,0.654233133,0.897409204
3070,0.682004615,0.881091673
3071,0.626499654,0.947890205
3072,0.704089308,1.020005454
3073,0.791756865,1.131255467
3074,0.875955615,1.22739031
3075,0.872422545,1.277961556
3076,0.894750949,1.31787768
3077,0.939299686,1.32084733
3078,0.962778843,1.327025923
3079,0.927012731,1.329429678
3080,0.953637273,1.31603491
3081,0.973106808,1.299141524
3082,0.984077231,1.348491619
3083,0.991688462,1.435031168
3084,0.9967675,1.576718117
3085,0.965542792,1.752987095
3086,1.061563264,1.787894439
3087,1.097410528,1.734872226
3088,1.077773698,1.649297331
3089,1.020229528,1.570449672
3090,0.974278642,1.490874245
3091,0.937646208,1.442787302
3092,0.915908811,1.442232181
3093,0.911691077,1.488940559
3094,0.922577967,1.493953668
3095,0.875898,1.446525534
3096,0.81034378,1.295618236
3097,0.740754725,1.171171262
3098,0.764230686,1.137128073
3099,0.774461645,1.203787201
3100,0.808833139,1.249863056
3101,0.82758862,1.232833612
3102,0.7826607,1.199765019
3103,0.732024157,1.215406279
3104,0.814854948,1.340788268
3105,0.798438832,1.565919091
3106,0.844116667,1.769709976
3107,0.935413922,1.83264097
3108,0.944636706,1.775989734
3109,0.919351647,1.652061881
3110,0.877578598,1.5374685
3111,0.797922044,1.446135694
3112,0.84130255,1.330298299
3113,0.792700554,1.247119593
3114,0.76419994,1.164096706
3115,0.738466526,1.051111694
3116,0.698917263,0.955027001
3117,0.726735922,0.87471783
3118,0.698932039,0.911580045
3119,0.694776706,0.969872699
3120,0.783568347,1.053874325
3121,0.841121098,1.248994821
3122,0.8873822,1.472434622
3123,0.933715737,1.63889271
3124,0.966760139,1.726066521
3125,1.021378902,1.71132688
3126,1.025709157,1.614244964
3127,0.982558922,1.440260098
3128,0.923423118,1.246929887
3129,0.922288673,1.145509297
3130,0.917336925,1.183174594
3131,0.894327481,1.290201356
3132,0.958228348,1.348835871
3133,0.982041137,1.429006044
3134,1.01606269,1.439766381
3135,0.99836788,1.356923517
3136,0.936950834,1.263749572
3137,0.938162908,1.208022809
3138,0.92772236,1.288593359
3139,0.989888122,1.457474514
3140,1.005432796,1.6297567
3141,1.036937357,1.678840667
3142,1.013961869,1.568432205
3143,0.926702771,1.405311258
3144,0.845444283,1.352855455
3145,0.8517289,1.52054941
3146,0.985047282,1.758754048
3147,1.056799329,1.958240076
3148,1.150723071,1.991787778
3149,1.176134367,1.900464656
3150,1.105839102,1.739448335
3151,0.980166408,1.557073254
3152,0.871007551,1.396330975
3153,0.836651857,1.278858562
3154,0.854772935,1.244175517
3155,0.876919469,1.2948626
3156,0.909127122,1.375512532
3157,0.931756878,1.428240983
3158,0.942376878,1.423467067
3159,0.928772563,1.389056649
3160,0.792614083,1.220155404
3161,0.828412354,1.308801918
3162,0.899316171,1.442460433
3163,0.962114044,1.57513178
3164,0.969955958,1.675116798
3165,0.940192857,1.71509969
3166,0.956786253,1.678328981
3167,0.950498429,1.614776203
3168,0.929213727,1.508153749
3169,0.885022367,1.376539268
3170,0.853099371,1.270274913
3171,0.848461137,1.244216839
3172,0.866249837,1.31722213
3173,0.849107865,1.384437014
3174,0.847344145,1.337118225
3175,0.860533694,1.228208831
3176,0.825366792,1.208442968
3177,0.846371816,1.255892586
3178,0.850190714,1.313870136
3179,0.926554006,1.341000218
3180,0.915749283,1.404075862
3181,0.99076589,1.44214005
3182,0.971112082,1.456846886
3183,0.971072202,1.405001127
3184,0.893182747,1.336486714
3185,0.854274039,1.260183651
3186,0.813434037,1.221084889
3187,0.791026408,1.191704173
3188,0.784121851,1.220540309
3189,0.683472391,0.916659584
3190,0.772540709,1.034831474
3191,0.814592239,1.100642703
3192,0.746557667,0.973253029
3193,0.713564478,0.926645264
3194,0.764701657,0.830342674
3195,0.725537152,0.865688342
3196,0.737285791,0.944961498
3197,0.803116174,1.0107661
3198,0.80075237,1.051239856
3199,0.798036013,1.051582702
3200,0.731149319,1.079796158
3201,0.86319066,1.165181021
3202,0.920184298,1.334567372
3203,0.977506128,1.489891739
3204,1.046147745,1.52543279
3205,1.03431723,1.496162736
3206,1.02343883,1.472630425
3207,0.974884809,1.507593089
3208,0.997085596,1.551368088
3209,1.052261747,1.62959372
3210,1.134353455,1.759114295
3211,1.11195851,1.920280084
3212,1.222487104,2.000937847
3213,1.247481122,2.084826946
3214,1.256385604,2.118902983
3215,1.286089188,2.073126623
3216,1.269443396,2.022807906
3217,1.152019625,2.019243328
3218,1.105462042,1.972614477
3219,1.023682542,1.899947297
3220,0.916354375,1.802399155
3221,0.872698979,1.680127695
3222,0.872555708,1.562985831
3223,0.929770477,1.49612086
3224,0.927808544,1.469728206
3225,0.918360715,1.38731448
3226,0.824276879,1.253715914
3227,0.746480979,1.127353729
3228,0.745477125,1.081969473
3229,0.795732542,1.122678278
3230,0.837414533,1.192720173
3231,0.881667612,1.218252336
3232,0.88382751,1.2345058
3233,0.873112796,1.211331248
3234,0.828633959,1.180889253
3235,0.790085344,1.13856803
3236,0.778767094,1.1030055
3237,0.857000333,1.093146411
3238,0.899765196,1.206311844
3239,0.976286745,1.388012224
3240,1.083556961,1.560451176
3241,1.170365078,1.705138044
3242,1.258501804,1.79669722
3243,1.282979863,1.851456311
3244,1.264309843,1.853932332
3245,1.193721482,1.836539028
3246,1.081416451,1.837431984
3247,1.084768625,1.79054197
3248,1.013095118,1.707336076
3249,0.959679353,1.568604243
3250,0.952211106,1.460417094
3251,0.978732,1.52109646
3252,1.067594789,1.641133567
3253,1.17889216,1.757541028
3254,1.159455704,1.785239185
3255,1.178394188,1.846933664
3256,1.127273231,1.848427241
3257,1.081518563,1.749863518
3258,1.034758043,1.6768637
3259,0.988629843,1.607253941
3260,0.968537787,1.528158081
3261,0.933411766,1.494121557
3262,0.957811447,1.541644908
3263,0.959977219,1.670165001
3264,1.069971896,1.755738496
3265,1.09045856,1.818114342
3266,1.16282814,1.796913374
3267,1.15615826,1.809852056
3268,1.1546238,1.8107867
3269,1.0972773,1.828066472
3270,1.081091238,1.834988102
3271,1.126858168,1.829767646
3272,1.170704826,1.821611658
3273,1.20671318,1.850831177
3274,1.25394774,1.904227059
3275,1.30381198,1.926566847
3276,1.305141038,1.893046338
3277,1.23571846,1.79329931
3278,1.118721634,1.674450736
3279,1.02121454,1.578935975
3280,0.9446744,1.517442496
3281,0.95027526,1.467253543
3282,1.02487918,1.477405782
3283,1.07604696,1.56509178
3284,1.09120834,1.617037008
3285,1.122072408,1.603407388
3286,1.075925653,1.5754418
3287,1.050840776,1.53408661
3288,1.017621347,1.485439294
3289,1.015360061,1.447538778
3290,1.028172612,1.442965714
3291,0.99630742,1.451805827
3292,1.0125683,1.402089077
3293,0.97320348,1.397598347
3294,0.948593751,1.466007507
3295,0.907441098,1.556407105
3296,0.90892686,1.60730799
3297,0.90784168,1.627407098
3298,0.98055392,1.624368884
3299,1.019141662,1.62738389
3300,1.020327124,1.638058527
3301,1.04892892,1.649356134
3302,1.06412436,1.668416596
3303,1.02268672,1.6863381
3304,1.066668206,1.652309912
3305,1.07471938,1.625465394
3306,1.076455342,1.593046988
3307,1.03488626,1.535379398
3308,0.95999442,1.44538045
3309,0.921047886,1.35358289
3310,0.89830198,1.321212196
3311,0.93549398,1.358639416
3312,0.97365458,1.489235106
3313,0.989350422,1.657444058
3314,1.006473962,1.716866001
3315,0.996335,1.617202624
3316,0.960139656,1.452586575
3317,1.010334254,1.356633926
3318,1.01841722,1.388535942
3319,1.05565032,1.402493692
3320,0.9590945,1.351887807
3321,0.86824078,1.218695844
3322,0.873085434,1.060043868
3323,0.800111444,1.104011127
3324,0.84240398,1.236934461
3325,0.895500408,1.318204453
3326,0.936752245,1.296633964
3327,0.846330906,1.243252266
3328,0.83127404,1.120609476
3329,0.799223274,1.047815991
3330,0.79570751,1.040475114
3331,0.802847286,1.084007784
3332,0.865797449,1.141931651
3333,0.886702388,1.241900448
3334,0.991686122,1.336349425
3335,0.998332035,1.452173525
3336,1.009705939,1.533084144
3337,1.005126061,1.560850667
3338,1.030348253,1.55207901
3339,1.052234135,1.567392495
3340,1.072488939,1.59204967
3341,1.090568245,1.599014347
3342,1.122794816,1.592893369
3343,1.120945973,1.589072982
3344,1.110605208,1.547760545
3345,1.083046776,1.451897929
3346,1.060353153,1.367006051
3347,1.036487878,1.3996088
3348,1.059464041,1.511047305
3349,1.058355896,1.565458194
3350,0.942350172,1.511999774
3351,0.91568022,1.336599981
3352,0.868326854,1.259033076
3353,0.86142268,1.312271979
3354,0.89296034,1.433887023
3355,0.9005494,1.560805536
3356,0.865942016,1.561548622
3357,0.828415,1.355783392
3358,0.76612696,1.062042495
3359,0.69900584,0.975273896
3360,0.714583196,0.952138105
3361,0.780221082,1.03926113
3362,0.850365184,1.076685921
3363,0.879059131,1.133708764
3364,0.915006449,1.217445533
3365,0.957395429,1.318723026
3366,0.983577718,1.394240616
3367,1.00329502,1.427340879
3368,0.973625885,1.42057885
3369,0.947882729,1.342729436
3370,0.901807333,1.292356964
3371,0.894648167,1.34829762
3372,0.912836625,1.512341753
3373,0.994581477,1.631052685
3374,0.966856048,1.689853053
3375,1.01674104,1.620873561
3376,1.01636936,1.537403871
3377,0.98640626,1.433164523
3378,0.94133922,1.381619488
3379,1.00220404,1.381788771
3380,1.014618652,1.431412742
3381,1.004313492,1.407183926
3382,0.91978362,1.336652932
3383,0.86402151,1.298331355
3384,0.882294796,1.270999061
3385,0.880809857,1.287442895
3386,0.909838653,1.330133892
3387,0.948433388,1.370090266
3388,1.01471049,1.359700232
3389,0.997670327,1.288664944
3390,0.886307471,1.227252372
3391,0.934444745,1.152701586
3392,0.921029471,1.236992555
3393,0.92497498,1.289532033
3394,0.931584471,1.257221559
3395,0.913876961,1.226074066
3396,0.876282451,1.2500539
3397,0.956867627,1.277142679
3398,1.038804176,1.332558783
3399,1.150916078,1.486561758
3400,1.131898755,1.74567513
3401,1.080444706,1.841756861
3402,0.97005706,1.625745904
3403,0.9299725,1.232315461
3404,0.857342885,1.050209593
3405,0.855528385,1.037603969
3406,0.755774235,1.079635763
3407,0.732436306,0.994069348
3408,0.645461308,1.011196313
3409,0.724991577,1.055192542
3410,0.770082,1.119896017
3411,0.783611808,1.126480436
3412,0.821981492,1.122154
3413,0.858858019,1.220391371
3414,0.956007462,1.354289058
3415,0.95008929,1.428920918
3416,0.996662981,1.466443053
3417,0.993538231,1.451542138
3418,0.900662308,1.417344304
3419,0.903862442,1.291365132
3420,0.848571481,1.18544676
3421,0.799404719,1.077601058
3422,0.78733341,0.958728302
3423,0.766233077,0.858111403
3424,0.715661788,0.819002923
3425,0.711157077,0.822095556
3426,0.748957596,0.844390524
3427,0.792443635,0.928696151
3428,0.800346216,1.023579325
3429,0.79751518,1.048893892
3430,0.75864724,1.030979834
3431,0.71857831,0.977390507
3432,0.715465242,0.92807419
3433,0.71733848,0.937674294
3434,0.79957922,0.980801862
3435,0.89202428,0.995391679
3436,0.86796148,0.99342061
3437,0.835682302,0.942984726
3438,0.77494192,0.910931281
3439,0.809869058,0.960896419
3440,0.88399369,1.075048601
3441,0.90534904,1.157406675
3442,0.89660708,1.195440145
3443,0.888754706,1.221359034
3444,0.926488529,1.161928479
3445,0.910409863,1.110879501
3446,0.889130529,1.05785024
3447,0.859035647,1.03216819
3448,0.876740024,1.029276943
3449,0.89329832,1.056457891
3450,0.91547698,1.100584693
3451,0.96935014,1.106010875
3452,0.960416,1.104586324
3453,0.95131406,1.083487691
3454,0.90151646,1.07159843
3455,0.9150961,1.057375125
3456,0.92151186,1.088755178
3457,0.9464388,1.138973618
3458,0.96823456,1.187537818
3459,0.98608096,1.222901662
3460,1.04006318,1.235042746
3461,1.06992175,1.242919759
3462,1.01621138,1.256846382
3463,0.97374254,1.251673701
3464,0.95369734,1.243471799
3465,0.99343894,1.202450696
3466,0.969479786,1.151036723
3467,0.91658344,1.073550529
3468,0.91169372,0.955910697
3469,0.91834178,0.87166666
3470,0.8292807,0.918762126
3471,0.925299961,0.959846912
3472,0.931985549,1.09717132
3473,0.991284239,1.255001894
3474,1.079990627,1.373951934
3475,1.164076539,1.435255501
3476,1.107007788,1.481851921
3477,1.144182954,1.411647667
3478,1.0454975,1.374331801
3479,1.0505435,1.345718788
3480,1.065752981,1.354827092
3481,1.157817269,1.350694575
3482,1.170975558,1.368124511
3483,1.148633175,1.367527059
3484,1.103507,1.351251126
3485,1.042220981,1.311198479
3486,0.987375882,1.245126815
3487,0.953926118,1.212947159
3488,0.944589392,1.216077373
3489,0.961743431,1.207077015
3490,0.950627667,1.174696639
3491,0.922328073,1.09996111
3492,0.855115078,0.975214481
3493,0.7847368,0.840077253
3494,0.804384926,0.796455058
3495,0.83873454,0.788362156
3496,0.93155238,0.897220288
3497,0.936419969,1.01471297
3498,0.961202653,1.042123061
3499,0.91537176,1.03777233
3500,1.02509316,1.171837636
3501,1.0991031,1.281147159
3502,1.064215664,1.320599431
3503,1.013529006,1.274024081
3504,0.971769076,1.232426028
3505,1.021351981,1.275354149
3506,1.118771751,1.330857728
3507,1.122788605,1.410230992
3508,1.129013783,1.37733098
3509,1.071312257,1.298504888
3510,0.985885313,1.276807647
3511,0.985492106,1.253658016
3512,0.951635463,1.179011256
3513,0.94856962,1.084335435
3514,0.940979612,1.06279181
3515,1.07577636,1.078228962
3516,1.029038627,1.242688538
3517,1.14773256,1.522478327
3518,1.279872423,1.814909105
3519,1.361486558,1.899701178
3520,1.313913786,1.83023801
3521,1.235789077,1.760939078
3522,1.308084737,1.742349696
3523,1.361846567,1.795499121
3524,1.351945548,1.821679791
3525,1.241489778,1.834566989
3526,1.25366813,1.793764121
3527,1.226535113,1.758957678
3528,1.250819755,1.663760621
3529,1.232882161,1.552278789
3530,1.171492887,1.452353824
3531,1.103053178,1.374119005
3532,1.074426528,1.336219472
3533,1.005171657,1.340224527
3534,0.9922681,1.336376427
3535,0.991767692,1.378235764
3536,1.009407108,1.452767988
3537,0.993502304,1.532609003
3538,1.107616507,1.552797126
3539,1.081321505,1.556592697
3540,1.035898354,1.557408427
3541,1.050528079,1.522519259
3542,1.072962598,1.496576439
3543,1.094734134,1.481425989
3544,1.07026623,1.428997877
3545,1.039705976,1.375752289
3546,1.020838225,1.290891336
3547,1.025825241,1.261216213
3548,1.0576049,1.279700003
3549,1.107858768,1.36666029
3550,1.128123625,1.451758463
3551,1.108685046,1.451056588
3552,1.053879667,1.406509851
3553,0.987831693,1.36976861
3554,1.013828545,1.374338624
3555,1.085024067,1.406486938
3556,1.130022523,1.427630308
3557,1.118722319,1.427056706
3558,1.103748133,1.432989633
3559,1.085513116,1.463758577
3560,1.121745694,1.438339241
3561,1.170196368,1.409204214
3562,1.194598351,1.405566424
3563,1.196577425,1.390164399
3564,1.164731277,1.382010527
3565,1.111496356,1.374376624
3566,1.055309079,1.365804108
3567,1.026691866,1.321258617
3568,1.093658546,1.303221119
3569,1.152656417,1.360671177
3570,1.236027532,1.429419793
3571,1.295321157,1.501984395
3572,1.346621194,1.550841643
3573,1.265362349,1.627140493
3574,1.183347454,1.652125708
3575,1.112694027,1.60072778
3576,1.002698321,1.573192931
3577,0.95908472,1.591516282
3578,0.984986479,1.607046965
3579,1.005177619,1.641173098
3580,1.224963268,1.648223609
3581,1.393107743,1.725918935
3582,1.524320293,1.788231553
3583,1.536762052,1.793634138
3584,1.51696884,1.722013601
3585,1.438265487,1.627609319
3586,1.365872801,1.544652691
3587,1.289851194,1.520782595
3588,1.177604791,1.542770489
3589,1.150859231,1.530634149
3590,1.139110109,1.518935058
3591,1.135834351,1.514503837
3592,1.133862642,1.508979642
3593,1.105040653,1.512510138
3594,1.119105273,1.488325289
3595,1.165136645,1.459457712
3596,1.184546659,1.437766109
3597,1.143353683,1.431847211
3598,1.123816196,1.381907253
3599,1.103683099,1.364008988
3600,1.094075936,1.395586913
3601,1.104361732,1.435182259
3602,1.117526276,1.456323939
3603,1.067279114,1.488587292
3604,1.063196012,1.454166339
3605,1.078259802,1.411992056
3606,1.079943494,1.408391046
3607,1.073018652,1.473047652
3608,1.160037499,1.538991701
3609,1.185920965,1.61422729
3610,1.236425179,1.618982025
3611,1.217153037,1.620053492
3612,1.207169382,1.612348642
3613,1.221026636,1.618727801
3614,1.2243478,1.555493193
3615,1.179126412,1.497433252
3616,1.06489163,1.423017983
3617,0.987208537,1.32444916
3618,0.937111348,1.253138136
3619,0.96896256,1.233748542
3620,0.976257123,1.298248774
3621,0.998133511,1.374010408
3622,1.044121196,1.415326999
3623,1.031506841,1.423101307
3624,1.041082748,1.416372727
3625,1.052957521,1.383972857
3626,1.048685946,1.365929989
3627,1.133174191,1.32508735
3628,1.110739097,1.337480788
3629,1.045727571,1.366568191
3630,1.033191351,1.408631213
3631,1.029730038,1.451353448
3632,1.042973021,1.473579214
3633,1.032788113,1.47108353
3634,1.009382598,1.470983166
3635,0.98026678,1.530636012
3636,1.058742096,1.623065914
3637,1.138269433,1.684951188
3638,1.157223172,1.699230122
3639,1.186756331,1.624513235
3640,1.13663136,1.525534038
3641,1.092965058,1.450337973
3642,1.077363453,1.434926804
3643,1.067812664,1.481831793
3644,1.112593279,1.530053928
3645,1.147922433,1.559214459
3646,1.22154976,1.562903981
3647,1.217840683,1.564859344
3648,1.232878722,1.554135968
3649,1.166796356,1.590069827
3650,1.152159837,1.62316598
3651,1.165951395,1.696775192
3652,1.168163568,1.803416106
3653,1.212806664,1.870850664
3654,1.205395106,1.909646968
3655,1.215289356,1.900139416
3656,1.237601664,1.858864356
3657,1.187325414,1.809580825
3658,1.129080683,1.71902331
3659,1.082422318,1.633185356
3660,1.058625226,1.61655979
3661,1.078992012,1.646842805
3662,1.102966766,1.690327376
3663,1.120149145,1.704494006
3664,1.120035241,1.684610815
3665,1.119876222,1.636783739
3666,1.094650378,1.589058927
3667,1.083289318,1.510328984
3668,1.035387549,1.410050462
3669,1.017152606,1.286563929
3670,0.94660203,1.225640553
3671,0.904410508,1.21362265
3672,0.90875704,1.206725917
3673,0.879991166,1.202871225
3674,0.866522205,1.186070216
3675,0.84413507,1.165335498
3676,0.834025263,1.132921411
3677,0.847557412,1.11692027
3678,0.865205331,1.135538078
3679,0.896783218,1.254711763
3680,0.934174142,1.566551664
3681,1.007636491,2.004158656
3682,1.025592747,2.370655694
3683,1.110308903,2.452136645
3684,1.173255282,2.231390246
3685,1.107614806,2.012309291
3686,0.823922937,0.884016887
3687,0.802253881,0.812339534
3688,0.832042067,0.880817754
3689,0.820484709,0.965862209
3690,0.822138343,0.956663949
3691,0.787346832,0.91135535
3692,0.735589301,0.886670702
3693,0.775568542,0.821207686
3694,0.735881225,0.883831639
3695,0.779614449,0.910198163
3696,0.819870164,0.942926315
3697,0.835544991,0.969570163
3698,0.874423471,0.978814681
3699,0.890719557,0.983014424
3700,0.895620606,1.004620301
3701,0.917816249,1.006294973
3702,0.891454333,1.018034594
3703,0.850851441,1.000023131
3704,0.833008291,1.034617057
3705,0.878316731,1.0759501
3706,0.910445631,1.102889872
3707,0.897412951,1.082830613
3708,0.847265131,1.02663754
3709,0.819696711,0.962792948
3710,0.836636371,0.952596613
3711,0.863745541,1.00010597
3712,0.922793344,1.068629081
3713,0.899981428,1.130032786
3714,0.908692136,1.109060017
3715,0.81957899,1.06850321
3716,0.840018358,0.969429811
3717,0.845875052,0.951411274
3718,0.876528378,1.043267649
3719,0.92780046,1.17754363
3720,0.993279317,1.245066623
3721,1.012973378,1.283780503
3722,1.02796948,1.326956121
3723,1.024744256,1.338144994
3724,0.995998092,1.293993921
3725,0.985449133,1.211313877
3726,0.924832751,1.202288886
3727,0.914505311,1.170946017
3728,0.944205555,1.12917853
3729,0.943420751,1.117637206
3730,0.967522511,1.128962033
3731,0.920274771,1.12623327
3732,0.888867391,1.080853573
3733,0.845531603,1.09641666
3734,0.848298588,1.132759615
3735,0.955880766,1.302414837
3736,1.082369337,1.472585179
3737,1.164514235,1.594517166
3738,1.204040856,1.574206054
3739,1.143088194,1.455262241
3740,1.010823603,1.302880041
3741,0.876444001,1.146415957
3742,0.762881805,1.016391351
3743,0.716478113,0.909745541
3744,0.672522943,0.879510552
3745,0.622252056,0.822046871
3746,0.569206297,0.703894023
3747,0.57388399,0.645080231
3748,0.648688215,0.714960383
3749,0.694491439,0.816945239
3750,0.733349848,0.884142888
3751,0.730697099,0.954262106
3752,0.758884231,0.982835593
3753,0.801595591,1.004057606
3754,0.820210611,0.986739664
3755,0.838091471,0.894990215
3756,0.768302011,0.807598145
3757,0.703960684,0.772052882
3758,0.719358978,0.791313712
3759,0.736291643,0.845460301
3760,0.719815515,0.921289298
3761,0.712010854,0.995068307
3762,0.696741194,1.047539618
3763,0.696752007,1.038435672
3764,0.731518117,0.992096263
3765,0.771253856,0.986276849
3766,0.822792715,1.039681698
3767,0.872932868,1.118836924
3768,0.913612564,1.157402984
3769,0.907830788,1.284340115
3770,0.935187193,1.358001647
3771,0.977952501,1.336206586
3772,0.962706817,1.272202002
3773,0.926061869,1.166151947
3774,0.834746121,1.080474558
3775,0.851264997,1.006720994
3776,0.847533787,1.023528701
3777,0.914277239,1.08187954
3778,0.913076433,1.176912669
3779,0.925002255,1.245175582
3780,0.918031201,1.267874476
3781,0.957232793,1.222269485
3782,0.935373747,1.167856561
3783,0.903373497,1.108208507
3784,0.818120733,1.09059259
3785,0.837777811,1.065834986
3786,0.853194597,1.093248327
3787,0.864653538,1.161006414
3788,0.923196462,1.232581911
