Frames,Average Velocity,Standard deviation of velocity 
2862,0.709503371,0.96750896
2863,0.624188568,0.930017311
2864,0.644658729,0.947278488
2865,0.625930746,0.847780691
2866,0.582483568,0.79424792
2867,0.579325282,0.822538774
2868,0.545809086,0.75482212
2869,0.6194813,0.807494205
2870,0.51449505,0.737083886
2871,0.537786964,0.719689764
2872,0.546659746,0.765959268
2873,0.529840944,0.760508769
2874,0.529688786,0.736787824
2875,0.490810382,0.686619739
2876,0.508937202,0.557394358
2877,0.535041312,0.616362788
2878,0.490837339,0.567144292
2879,0.496780804,0.748259948
2880,0.523161505,0.72145985
2881,0.741373907,1.224554939
2882,0.71405854,1.21557567
2883,0.752873661,1.167339179
2884,0.696938084,1.174992509
2885,0.545452137,0.83936723
2886,0.570497154,0.875191693
2887,0.642652365,0.918420588
2888,0.671955365,0.96217659
2889,0.695224284,0.982607193
2890,0.645421137,0.974782603
2891,0.712487628,0.918557684
2892,0.616741488,0.948501319
2893,0.578129821,0.834891012
2894,0.564167681,0.866368155
2895,0.601142786,0.75615722
2896,0.531521505,0.838144963
2897,0.550189796,0.80628005
2898,0.538387716,0.808058671
2899,0.562692277,0.860856576
2900,0.572531733,0.706864334
2901,0.479889044,0.618879783
2902,0.542280312,0.815749396
2903,0.558652839,0.819054388
2904,0.633820893,0.907765387
2905,0.637774318,0.960148664
2906,0.574903837,0.841733266
2907,0.6484447,0.949820217
2908,0.50411436,0.859014606
2909,0.560159944,0.726168675
2910,0.59481873,0.928503141
2911,0.642210926,0.875748626
2912,0.677704944,0.985882679
2913,0.6640514,0.931319589
2914,0.661542595,1.02699865
2915,0.681367828,0.988084934
2916,0.654070698,1.011974692
2917,0.688936365,0.953235894
2918,0.673063751,1.12596376
2919,0.742075726,1.176023565
2920,0.747763374,1.133877772
2921,0.735875189,1.113376841
2922,0.753707075,1.080489356
2923,0.774964646,1.104094403
2924,0.729127444,1.009005475
2925,0.823570254,1.016406632
2926,0.749850067,0.961530809
2927,0.738226014,0.908044912
2928,0.734819681,0.935871293
2929,0.744790175,0.943327604
2930,0.839376014,1.017002708
2931,0.794840729,1.111211773
2932,0.877667211,1.158222083
2933,0.755654104,1.080780814
2934,0.788587639,1.085060958
2935,0.610005014,0.971174538
2936,0.653062711,1.041215307
2937,0.597263295,1.103218513
2938,0.652178768,1.04751703
2939,0.741177312,0.999991556
2940,0.620123625,0.962496036
2941,0.627523716,0.874146879
2942,0.707731663,0.938286977
2943,0.640750277,0.891744461
2944,0.629498035,0.838432916
2945,0.6022674,0.768364321
2946,0.629099077,0.90037979
2947,0.601178242,0.804772451
2948,0.616906593,0.828142742
2949,0.585425049,0.876829524
2950,0.620567986,0.84777589
2951,0.611032418,0.877103723
2952,0.681697967,0.928856675
2953,0.641214142,0.991388995
2954,0.717634207,1.040093271
2955,0.774632874,1.089606403
2956,0.708243225,0.985194906
2957,0.780698382,0.985356871
2958,0.798954804,1.072501032
2959,0.769737347,1.051466094
2960,0.777608154,1.01585235
2961,0.745725839,0.996966583
2962,0.781900312,0.965868125
2963,0.682483014,0.816083397
2964,0.741594049,0.942943301
2965,0.7384324,1.010122553
2966,0.822831979,1.159448122
2967,0.859734698,1.26349774
2968,0.832560382,1.235469313
2969,0.833050921,1.233464875
2970,0.776589312,1.305483504
2971,0.833593575,1.251181447
2972,0.824172295,1.358277786
2973,0.817237804,1.263121957
2974,0.831934088,1.289969509
2975,0.864446521,1.274373793
2976,0.879946523,1.27088567
2977,0.842406225,1.120763853
2978,0.822305768,1.166065729
2979,0.816162312,1.150146738
2980,0.819243382,1.145129448
2981,0.835104961,1.212966324
2982,0.817007996,1.16102261
2983,0.840898821,1.201643962
2984,0.958126575,1.239613237
2985,0.94347854,1.308440138
2986,1.007534014,1.372731723
2987,0.921302944,1.355926007
2988,0.916552196,1.269085469
2989,0.867693768,1.21001209
2990,0.79994254,1.176675309
2991,0.854728295,1.178043383
2992,0.785292137,1.146758552
2993,0.812345032,1.042963284
2994,0.776478698,1.129288216
2995,0.833821716,1.152559476
2996,0.818923261,1.159219721
2997,0.804333856,1.179720088
2998,0.794526267,1.189971926
2999,0.692598154,1.075692887
3000,0.694939698,1.052406167
3001,0.655443482,0.885201766
3002,0.565172435,0.804427567
3003,0.557459733,0.779382287
3004,0.568950926,0.819831785
3005,0.594178663,0.880557331
3006,0.568504405,0.925730052
3007,0.613424786,0.991377475
3008,0.622806698,0.946604214
3009,0.698048961,0.866809606
3010,0.661220786,0.945590891
3011,0.695890453,0.884328584
3012,0.712808302,0.860086067
3013,0.678338839,0.837478907
3014,0.704173251,0.817895621
3015,0.779315575,0.856986601
3016,0.674440816,0.792655248
3017,0.698105572,0.831988676
3018,0.701656268,0.891218101
3019,0.852129909,1.035221217
3020,0.857322575,1.080836269
3021,0.869820523,1.042896709
3022,0.847868681,1.039341104
3023,0.801766926,1.021755138
3024,0.744083628,0.987069427
3025,0.7810034,1.041182341
3026,0.754659733,1.051591777
3027,0.79701227,1.109049582
3028,0.809836961,1.160929322
3029,0.783473733,1.108516729
3030,0.803287154,1.126569882
3031,0.864956681,1.144607933
3032,0.854192628,1.120452331
3033,0.803224237,1.099231859
3034,0.715279014,1.007187282
3035,0.723234786,0.955073272
3036,0.658833049,0.958047645
3037,0.655382286,0.960955787
3038,0.70191054,0.987628941
3039,0.634719336,1.010765919
3040,0.635423604,0.944316517
3041,0.594933568,0.885495334
3042,0.649010996,0.873351966
3043,0.626304425,0.813272915
3044,0.620431907,0.862608542
3045,0.586855979,0.805614088
3046,0.677473907,0.807646135
3047,0.690896371,0.821247261
3048,0.663108336,0.819031704
3049,0.596626732,0.850554439
3050,0.59481955,0.864256263
3051,0.610614782,0.923506424
3052,0.526716086,0.835748459
3053,0.575922234,0.824493844
3054,0.58091917,0.78231848
3055,0.622361482,0.795210492
3056,0.5840688,0.767923955
3057,0.599002336,0.755815336
3058,0.561649207,0.784327559
3059,0.556309046,0.846752247
3060,0.510928386,0.64837291
3061,0.551471691,0.673732709
3062,0.544152849,0.686857853
3063,0.597298858,0.702817905
3064,0.612220611,0.725150927
3065,0.564717996,0.764992155
3066,0.607414382,0.813438722
3067,0.643907207,0.855235308
3068,0.689945119,0.896798868
3069,0.646282593,0.858154302
3070,0.634358251,0.857133575
3071,0.612801167,0.82720655
3072,0.573003798,0.847303551
3073,0.680736784,0.913966404
3074,0.666850633,0.945893894
3075,0.781457374,1.057169803
3076,0.740093891,1.039594424
3077,0.774982914,1.090688464
3078,0.791737867,1.080495112
3079,0.76927654,1.013292324
3080,0.723504909,0.92838179
3081,0.716223219,0.878947501
3082,0.643370784,0.846077948
3083,0.643765856,0.869309727
3084,0.654463169,0.938504622
3085,0.643179211,0.953256151
3086,0.635686604,0.927127384
3087,0.726392461,0.919467988
3088,0.660079496,0.908636381
3089,0.620988568,0.920422281
3090,0.673824014,0.916853169
3091,0.679747139,0.963912606
3092,0.66610505,1.040141474
3093,0.767640221,1.05132141
3094,0.720726736,1.048665868
3095,0.665942423,1.008124193
3096,0.704262496,1.081035731
3097,0.730137139,1.119897382
3098,0.752412538,1.228962352
3099,0.777805004,1.335147519
3100,0.861658421,1.404652103
3101,0.850729729,1.498716863
3102,0.815174764,1.464270958
3103,0.831160336,1.368754081
3104,0.710210075,1.278018175
3105,0.809873175,1.33366715
3106,0.7587943,1.197318673
3107,0.712687473,1.052608411
3108,0.731637604,1.062899913
3109,0.678926246,1.001823852
3110,0.733297146,1.097872719
3111,0.753353057,1.097155188
3112,0.754716621,1.210056138
3113,0.693564454,1.125121105
3114,0.756025496,1.131309792
3115,0.753272282,1.131532068
3116,0.708235302,1.032774121
3117,0.78708932,1.092255334
3118,0.737355232,1.094976473
3119,0.777357675,1.130583774
3120,0.768636516,1.100066509
3121,0.813885336,1.071729761
3122,0.786087996,1.034377428
3123,0.791911675,1.004958609
3124,0.812733996,1.085296864
3125,0.794891459,1.126697835
3126,0.838692443,1.25856854
3127,0.869407604,1.318640845
3128,0.824570618,1.345911387
3129,0.809668639,1.286336548
3130,0.745784889,1.219262423
3131,0.72145155,1.097725529
3132,0.766159925,1.03328472
3133,0.755070229,1.031171884
3134,0.790472068,1.101603208
3135,0.81369205,1.130009639
3136,0.778490586,1.144273008
3137,0.755815782,1.109520173
3138,0.814987136,1.147045306
3139,0.692560764,1.0357128
3140,0.666631632,1.037003699
3141,0.722757246,0.870244835
3142,0.597985496,0.8728818
3143,0.701306043,0.945607949
3144,0.7435038,1.005961079
3145,0.703634818,1.04000919
3146,0.699748416,1.020423833
3147,0.738142996,1.018927758
3148,0.67631118,0.979270701
3149,0.62744147,0.908014644
3150,0.597924705,0.904496615
3151,0.650067682,0.93231718
3152,0.670030091,1.086508043
3153,0.702642946,1.072309794
3154,0.705211288,1.148966913
3155,0.789584264,1.31276985
3156,0.768505916,1.33928963
3157,0.883773266,1.447819717
3158,0.846761413,1.302381022
3159,0.829480032,1.335006702
3160,0.910051375,1.271893322
3161,0.907858134,1.318722304
3162,0.728037557,1.217853894
3163,0.714446461,1.093043106
3164,0.670450602,1.019585967
3165,0.696947679,1.100826374
3166,0.823594425,1.082423563
3167,0.766731068,1.169106866
3168,0.781239614,1.146794546
3169,0.773113014,1.12250411
3170,0.826875211,1.003995267
3171,0.750390818,0.96123983
3172,0.764456945,0.917236419
3173,0.685058764,0.878144202
3174,0.702893939,0.894747894
3175,0.661782318,0.991610093
3176,0.681414157,0.950522272
3177,0.750664496,0.98779657
3178,0.726202032,0.881705319
3179,0.679819621,0.837081414
3180,0.658756604,0.890733727
3181,0.645180621,0.892981232
3182,0.699833639,1.081786076
3183,0.666877586,1.077177534
3184,0.669606568,1.091647662
3185,0.753355241,1.160896552
3186,0.626713484,0.934452672
3187,0.753601566,1.006767711
3188,0.666756325,0.879106231
3189,0.623015815,0.927071804
3190,0.641283451,1.008800094
3191,0.727025056,1.089719892
3192,0.672237578,1.00922535
3193,0.679616044,1.028456448
3194,0.673687704,0.961006333
3195,0.718451942,1.006890373
3196,0.717532396,0.992387173
3197,0.716750378,1.050666143
3198,0.739526305,1.016558782
3199,0.767086535,0.953412821
3200,0.6127046,0.798721289
3201,0.589365233,0.72194031
3202,0.641639015,0.841507345
3203,0.684229625,0.880003465
3204,0.711356669,0.926267071
3205,0.649124778,0.82821692
3206,0.739558215,0.960376592
3207,0.683939178,0.88828255
3208,0.762082015,0.969118347
3209,0.750361051,0.984980399
3210,0.780315251,1.061626445
3211,0.713423451,0.962789316
3212,0.699369327,1.018278125
3213,0.677437578,1.046026529
3214,0.74938496,1.118742586
3215,0.806361142,1.042213443
3216,0.784696233,1.04207864
3217,0.810138724,1.046501241
3218,0.712595402,0.958832165
3219,0.711766924,0.924623803
3220,0.693662851,0.849925574
3221,0.704395324,0.926549409
3222,0.696226924,0.887802281
3223,0.662962762,0.962217395
3224,0.702576451,1.04447363
3225,0.773333164,1.113679851
3226,0.750433731,1.090929987
3227,0.783025254,1.013429916
3228,0.820554593,0.93893814
3229,0.828496084,0.889411523
3230,0.760928339,0.930762738
3231,0.821950749,0.844919636
3232,0.738073342,0.914343768
3233,0.6686176,0.836920549
3234,0.718861624,0.897464814
3235,0.685445277,0.911317748
3236,0.633879437,0.993062118
3237,0.722968811,1.096646189
3238,0.732751932,1.136745677
3239,0.799994567,1.204540778
3240,0.698513292,1.185324442
3241,0.671887007,0.960745135
3242,0.603447124,0.817536587
3243,0.611003929,0.722082935
3244,0.581431107,0.7392242
3245,0.757142695,1.150549498
3246,0.79061514,1.205019481
3247,0.856709997,1.291624407
3248,0.863885106,1.265066168
3249,0.703223124,1.010403513
3250,0.754593887,1.019969303
3251,0.649732451,0.957149933
3252,0.711878887,0.947845942
3253,0.608528409,0.932729493
3254,0.672030342,1.02425489
3255,0.680456524,1.024499249
3256,0.684190907,1.071871213
3257,0.754953705,1.057657324
3258,0.747068711,1.020600209
3259,0.727835068,1.010966836
3260,0.704012657,1.051070744
3261,0.773270996,1.009019881
3262,0.705353139,1.01048456
3263,0.713339961,0.981785193
3264,0.629638443,0.993909717
3265,0.638652514,0.988226848
3266,0.688500425,1.006861788
3267,0.663465407,0.951455279
3268,0.656984461,0.911376439
3269,0.593501443,0.854495684
3270,0.638880246,0.883013012
3271,0.609922282,0.829743656
3272,0.629244175,0.927894561
3273,0.710549693,0.913738031
3274,0.761329139,0.931467498
3275,0.764129596,0.953098085
3276,0.726002469,0.950265973
3277,0.696626378,1.053298801
3278,0.729106195,1.067505621
3279,0.678465469,1.080453073
3280,0.666391204,1.008701618
3281,0.658397742,0.976290627
3282,0.675045996,0.843606448
3283,0.676344687,0.868260775
3284,0.623846316,0.887560566
3285,0.62592888,0.889337458
3286,0.691707742,0.958997445
3287,0.548666815,0.881545849
3288,0.693482815,0.90600849
3289,0.690854378,0.950846924
3290,0.60494236,0.822814581
3291,0.662165015,0.901737285
3292,0.696358456,1.031493796
3293,0.733569142,1.026424513
3294,0.776849889,1.100258394
3295,0.859724689,1.11811446
3296,0.752813649,0.984267005
3297,0.736258518,1.108850949
3298,0.748917496,1.169399114
3299,0.800529425,1.25145924
3300,0.885033932,1.243215436
3301,0.7618968,1.113979017
3302,0.742257836,1.023210238
3303,0.719961427,0.993591874
3304,0.713853264,0.963590162
3305,0.771401943,0.946304857
3306,0.786120371,0.975306089
3307,0.821927443,1.100122027
3308,0.868947371,1.155251665
3309,0.905447729,1.222456186
3310,0.846097925,1.16380171
3311,0.854173738,1.192718866
3312,0.783295389,1.12763439
3313,0.812125943,1.057958975
3314,0.775143336,1.11754235
3315,0.828264371,1.187183668
3316,0.865104604,1.159579504
3317,0.839626514,1.21399053
3318,0.9449783,1.213891788
3319,0.883044371,1.143191316
3320,0.875299925,1.237314112
3321,0.811852336,1.254011804
3322,0.895167211,1.18983266
3323,0.816287961,1.15773145
3324,0.88469592,1.161332714
3325,0.850109193,1.223570293
3326,0.783641264,1.169605106
3327,0.810608979,1.175950633
3328,0.753123775,1.177597853
3329,0.797615204,1.234473907
3330,0.783939621,1.269863725
3331,0.912863961,1.398070421
3332,0.886303157,1.437141543
3333,0.878273311,1.490232525
3334,0.852015668,1.421626163
3335,0.765951595,1.355407078
3336,0.782614436,1.306314769
3337,0.805256979,1.261392133
3338,0.796988786,1.171909359
3339,0.821890945,1.217046187
3340,0.876198769,1.254123072
3341,0.931842281,1.336408171
3342,0.815232496,1.346283924
3343,0.79680549,1.400139681
3344,0.77653092,1.364868746
3345,0.872785911,1.293617782
3346,0.818744603,1.227540699
3347,0.713732704,1.147656718
3348,0.809283412,1.119354333
3349,0.81823472,1.183693301
3350,0.796652218,1.19831901
3351,0.848581418,1.216330261
3352,0.876024563,1.285348305
3353,0.821790268,1.31404513
3354,0.824462451,1.327262485
3355,0.846962122,1.314747453
3356,0.803546039,1.278394554
3357,0.901997864,1.271920918
3358,0.89733661,1.325420318
3359,0.900690576,1.411839596
3360,0.927860877,1.442889927
3361,0.967160271,1.441758394
3362,0.878182474,1.405693207
3363,0.85807627,1.38727515
3364,0.827238313,1.384747708
3365,0.758914512,1.420233538
3366,0.755294695,1.44134439
3367,0.691673067,1.385207518
3368,0.745893523,1.309076043
3369,0.701694881,1.202980721
3370,0.746458727,1.175402685
3371,0.736078409,1.237345468
3372,0.817007587,1.335709945
3373,0.817980036,1.381559493
3374,0.813366295,1.42188146
3375,0.769971839,1.491613759
3376,0.891511558,1.561938482
3377,0.808700364,1.59717276
3378,0.860851704,1.560142839
3379,0.899142537,1.525367636
3380,0.843256128,1.480058303
3381,0.812537111,1.456175768
3382,0.836154782,1.442506143
3383,0.737581401,1.38620425
3384,0.814292265,1.313632343
3385,0.743465951,1.227308414
3386,0.732262712,1.205299185
3387,0.728425371,1.212472898
3388,0.786652119,1.29415148
3389,0.895903356,1.367833372
3390,0.832898566,1.507733255
3391,0.926285687,1.575817462
3392,0.872358887,1.592107391
3393,0.842143246,1.541823435
3394,0.788240101,1.418567825
3395,0.817814462,1.32363538
3396,0.768448024,1.332626877
3397,0.816733593,1.359853725
3398,0.79407561,1.327646659
3399,0.812683402,1.320910578
3400,0.804668084,1.236441102
3401,0.773123259,1.298250603
3402,0.785942855,1.192170438
3403,0.712959391,1.131516236
3404,0.840176616,1.097085374
3405,0.732169616,1.138195552
3406,0.791654978,1.308299892
3407,0.951416116,1.474886154
3408,0.966276157,1.628102421
3409,1.026245547,1.604215645
3410,0.984822874,1.502010501
3411,0.945728374,1.400984613
3412,0.782690891,1.259770593
3413,0.818449822,1.239765013
3414,0.860231081,1.20090763
3415,0.852283533,1.301450131
3416,0.908643848,1.301567775
3417,0.80317569,1.187811667
3418,0.901757776,1.222580709
3419,0.813715603,1.319867224
3420,0.922784317,1.422141776
3421,0.957309837,1.465022232
3422,0.872644964,1.469617605
3423,0.883881395,1.46619852
3424,0.854045022,1.418690394
3425,0.907372982,1.391448641
3426,0.836661537,1.367017441
3427,0.872531413,1.367900249
3428,0.874112188,1.436366868
3429,0.932014719,1.539472401
3430,0.959887746,1.574404274
3431,0.939006799,1.6247121
3432,0.962619196,1.580421313
3433,0.945866938,1.560775886
3434,0.852570054,1.544014491
3435,0.9142615,1.539944628
3436,0.869772905,1.527388538
3437,0.905161565,1.518976329
3438,0.914171047,1.550439821
3439,0.941714306,1.571449463
3440,0.943200288,1.661297138
3441,0.979773202,1.458442614
3442,1.065521083,1.54478182
3443,1.098185918,1.564011445
3444,0.998966342,1.484535384
3445,0.965392807,1.420079178
3446,0.910204109,1.315737143
3447,0.736777264,1.31110988
3448,0.756317216,1.289291715
3449,0.802226258,1.362194736
3450,0.915816037,1.480769731
3451,0.923386965,1.623694597
3452,0.889169181,1.693869703
3453,0.878369423,1.665711593
3454,0.851432557,1.512162309
3455,0.790809069,1.276443024
3456,0.774850826,1.095531722
3457,0.677836621,0.973084229
3458,0.657100941,0.964725847
3459,0.689822454,1.036079418
3460,0.724275837,1.165426257
3461,0.834428584,1.322081512
3462,0.783693089,1.489083404
3463,0.917577731,1.635566153
3464,0.921848963,1.676590053
3465,0.9237431,1.64891397
3466,0.886833185,1.579376843
3467,0.813710633,1.536917499
3468,0.788426702,1.409272058
3469,0.675237266,1.252941434
3470,0.705437198,1.120130475
3471,0.741538368,1.235761146
3472,0.759352961,1.490745766
3473,0.796774131,1.732547108
3474,0.792372698,1.819294359
3475,0.878689741,1.748130299
3476,0.787566639,1.701994476
3477,0.901833469,1.642715323
3478,0.934292758,1.611668539
3479,0.892937944,1.600552487
3480,0.791272944,1.560444083
3481,0.832391639,1.428049655
3482,0.822094603,1.290974975
3483,0.773640486,1.140968164
3484,0.767487978,1.103129453
3485,0.781826232,1.157963029
3486,0.829710741,1.273787505
3487,0.847156249,1.395834896
3488,0.923019961,1.38853015
3489,0.827272571,1.371299414
3490,0.930368181,1.276443117
3491,0.761978288,1.07697554
3492,0.704437391,1.002518374
3493,0.714918616,0.953799602
3494,0.731815133,0.944732784
3495,0.739628184,1.013620487
3496,0.782753995,1.143708299
3497,0.773027684,1.294380075
3498,0.838992012,1.428066424
3499,0.86250099,1.407673068
3500,0.798465771,1.356398063
3501,0.805235719,1.295123286
3502,0.630269188,1.003814528
3503,0.644361591,1.014219256
3504,0.550203495,0.966920579
3505,0.609455978,0.889981652
3506,0.631301736,0.822857195
3507,0.550698288,0.758314163
3508,0.501163167,0.730110322
3509,0.592178822,0.793868731
3510,0.583130639,0.936539084
3511,0.698922351,1.080553419
3512,0.733573266,1.164260274
3513,0.71753828,1.197376771
3514,0.772864378,1.233902396
3515,0.749546012,1.228378357
3516,0.737427775,1.200600157
3517,0.755859961,1.163552353
3518,0.845345501,1.167847868
3519,0.895787249,1.145614487
3520,0.917608581,1.192454057
3521,0.975802961,1.232713443
3522,0.97091491,1.264189654
3523,0.932652241,1.187458961
3524,0.833152869,1.164658441
3525,0.728991232,1.06335116
3526,0.733171825,0.99109705
3527,0.767223476,0.9939169
3528,0.785726993,1.048829476
3529,0.779204593,1.102999358
3530,0.881135402,1.194747062
3531,0.8233263,1.252873444
3532,0.845496407,1.304045114
3533,0.968670499,1.291026123
3534,0.955129941,1.306631705
3535,1.03915168,1.309091776
3536,1.018211315,1.298698429
3537,0.931113166,1.256179365
3538,0.881644786,1.217127862
3539,0.821995019,1.16513834
3540,0.757057355,1.015505961
3541,0.644593574,1.011504072
3542,0.728017313,0.974524788
3543,0.841096257,1.110875205
3544,0.79011209,1.143912481
3545,0.815103351,1.088961386
3546,0.801969175,1.061278583
3547,0.745437998,1.100804904
3548,0.798220892,1.176522918
3549,0.848197025,1.198573147
3550,0.761729729,1.139713111
3551,0.688144323,1.071030775
3552,0.619005486,1.000463804
3553,0.636355496,0.92671134
3554,0.600991995,0.907529614
3555,0.662109781,0.933668085
3556,0.665349391,0.943781767
3557,0.639988781,0.955666107
3558,0.698456515,0.971891801
3559,0.739809311,1.028623981
3560,0.768892439,1.053878664
3561,0.738307303,1.032898401
3562,0.624142134,0.865382623
3563,0.576964795,0.73598161
3564,0.487185285,0.712533604
3565,0.554022878,0.63622411
3566,0.572432376,0.670494873
3567,0.565810067,0.650356744
3568,0.521261993,0.680467845
3569,0.620856883,0.74506821
3570,0.595131445,0.761826042
3571,0.651665552,0.835173411
3572,0.721624111,0.846676586
3573,0.658129329,0.870979178
3574,0.668322084,0.855522292
3575,0.656630857,0.846249191
3576,0.603924827,0.887283025
3577,0.612806339,0.938852334
3578,0.679546609,1.061115625
3579,0.790076269,1.291393888
3580,0.934273476,1.439805755
3581,0.965269464,1.526899925
3582,0.982895136,1.542522896
3583,0.930317431,1.45352205
3584,0.932231791,1.356460561
3585,0.919344195,1.249504528
3586,0.794010068,1.240570683
3587,0.847879849,1.295607175
3588,0.766923766,1.442277206
3589,0.778617241,1.51027456
3590,0.805619762,1.536113325
3591,0.786843624,1.528194266
3592,0.771016879,1.469953414
3593,0.760117586,1.4598319
3594,0.825585704,1.471745282
3595,0.875241559,1.566471134
3596,0.924190558,1.660945115
3597,1.007106082,1.735479247
3598,0.964404222,1.741795324
3599,0.909601482,1.724116159
3600,0.899580921,1.633589114
3601,0.799436932,1.497181914
3602,0.855055164,1.44137609
3603,0.853330093,1.399941639
3604,0.807682879,1.415183999
3605,0.756075593,1.460902727
3606,0.851225426,1.42500713
3607,0.786183898,1.319429251
3608,0.693255612,1.167912832
3609,0.683388041,1.061800072
3610,0.74389523,1.04681497
3611,0.768592337,1.103453277
3612,0.784976996,1.249837364
3613,0.85789877,1.363665931
3614,0.92912894,1.429175565
3615,0.909890313,1.468403346
3616,0.892387323,1.49746568
3617,0.836163899,1.450372643
3618,0.704267807,1.362715268
3619,0.63084001,1.288825593
3620,0.678053323,1.199206798
3621,0.66001874,1.172371347
3622,0.720801931,1.159899179
3623,0.763476685,1.156117638
3624,0.759147406,1.132517247
3625,0.768884108,1.102845022
3626,0.722597834,1.040545453
3627,0.629905739,0.977911117
3628,0.698157848,1.021107904
3629,0.588034145,0.96119626
3630,0.584800452,0.9762339
3631,0.580540155,0.994373971
3632,0.579881468,1.060781455
3633,0.643484689,1.166354205
3634,0.685979138,1.214231468
3635,0.761374984,1.314333388
3636,0.827076125,1.352352818
3637,0.829255786,1.335021844
3638,0.857171107,1.41619762
3639,0.787867328,1.384320097
3640,0.972771522,1.442757698
3641,0.822052652,1.402659704
3642,0.823491052,1.344994665
3643,0.690430448,1.216690033
3644,0.737560707,1.151389234
3645,0.662524763,1.114027419
3646,0.650263337,0.96414314
3647,0.758629522,1.113651847
3648,0.768967244,1.068488198
3649,0.83197167,1.176069138
3650,0.685726578,1.142307929
3651,0.707053948,1.085623934
3652,0.663571707,1.012689506
3653,0.685260115,0.901037185
3654,0.652293856,0.896557358
3655,0.648109578,0.9374092
3656,0.591143683,0.957281031
3657,0.651923541,0.975016619
3658,0.676132078,0.980315278
3659,0.717250578,0.929006059
3660,0.678141059,0.974537571
3661,0.675141744,0.97781713
3662,0.747659078,1.076093286
3663,0.693034078,1.05883739
3664,0.678907485,1.146531384
3665,0.723278578,1.227642666
3666,0.845478837,1.379395335
3667,0.779180911,1.470647302
3668,0.864002448,1.569300269
3669,0.915693578,1.56799326
3670,0.920670106,1.594098245
3671,0.9218593,1.52871592
3672,0.872683244,1.403870192
3673,0.761064393,1.292053753
3674,0.739819207,1.150697708
3675,0.770932837,1.089349016
3676,0.715893744,1.126133117
3677,0.701571398,1.142107963
3678,0.707355519,1.114177638
3679,0.610035709,0.980931041
3680,0.623378654,0.873947321
3681,0.60454285,0.840689535
3682,0.682164591,0.905707429
3683,0.681057838,1.034856509
3684,0.812489542,1.113055744
3685,0.904451404,1.299952145
3686,0.851752476,1.286995045
3687,0.812114695,1.127549775
3688,0.758692095,1.139606437
3689,0.797859458,1.115288989
3690,0.81778544,1.128103909
3691,0.766948585,1.050295407
3692,0.731027349,1.038292619
3693,0.635535398,0.956460965
3694,0.626857004,0.854700513
3695,0.679147313,0.85493292
3696,0.72461284,0.868352742
3697,0.59089924,0.798383216
3698,0.66810086,0.8899439
3699,0.719289458,0.958844366
3700,0.743328593,1.054179284
3701,0.799849673,1.142609975
3702,0.903433825,1.23482926
3703,0.862956995,1.255228113
3704,0.913149682,1.228025696
3705,0.805608325,1.093453738
3706,0.800328879,1.095884444
3707,0.662838914,0.918469026
3708,0.794959754,1.136122857
3709,0.746419789,1.125015706
3710,0.721177785,1.112565188
3711,0.853014785,1.167255489
3712,0.76485544,1.156755958
3713,0.686489895,0.904992449
3714,0.812509367,1.09906612
3715,0.872329211,1.165397227
3716,0.880825058,1.210351619
3717,0.933561549,1.206985278
3718,0.901686949,1.117557256
3719,0.860951971,1.118258653
3720,0.813873604,1.15454517
3721,0.684600331,0.93451804
3722,0.870691265,1.103781574
3723,0.880901225,1.101326108
3724,0.824323295,1.08642702
3725,0.850168695,1.146111851
3726,0.733310404,1.10890779
3727,0.698526658,0.973016846
3728,0.696016269,1.002465693
3729,0.608785458,0.785914483
3730,0.592733713,1.005591235
3731,0.716750819,1.193936149
3732,0.683492948,1.039861681
3733,0.63060512,1.000552396
3734,0.472215133,0.66686264
3735,0.593471789,1.120949346
3736,0.632844448,1.259906502
3737,0.666499985,1.182453286
3738,0.654641911,1.172060711
3739,0.69923643,1.076790682
3740,0.705786763,1.07736622
3741,0.710564689,1.156798019
3742,0.638651967,1.042953756
3743,0.649124541,1.103038811
3744,0.582925102,1.006615367
3745,0.53585443,0.817811682
3746,0.494865763,0.728092595
3747,0.530455578,0.669871526
3748,0.429170096,0.574123914
3749,0.426057491,0.651084277
3750,0.535331472,0.700869189
3751,0.646092226,1.032701387
3752,0.597816893,1.040040139
3753,0.686749856,1.116479666
3754,0.621349078,1.034826004
3755,0.514712263,0.900102941
3756,0.625325615,0.792663388
3757,0.52676217,0.816181213
3758,0.588410467,0.925791083
3759,0.619261411,0.936908805
3760,0.653427207,1.085116369
3761,0.624478207,1.077635104
3762,0.624261707,0.987113133
3763,0.595164078,1.022468816
3764,0.593588747,0.996808037
3765,0.580735611,1.035514608
3766,0.660368129,0.938539896
3767,0.719687584,1.055405776
3768,0.874598557,1.073156981
3769,0.806927468,1.11854861
3770,0.856696896,1.284552891
3771,0.799533861,1.235151766
3772,0.836126236,1.146725695
3773,0.774515164,1.174899849
3774,0.826126307,1.180108487
3775,0.770046307,1.249950827
3776,0.812385621,1.227425029
3777,0.685378789,1.190406618
3778,0.732426718,1.183506436
3779,0.809982521,1.153370923
3780,0.794095129,1.150219621
3781,0.851975575,1.194392776
3782,0.860358814,1.166362093
3783,0.848970807,1.147578244
3784,0.85954895,1.11982048
3785,0.767414146,1.104003523
3786,0.823323754,1.080786194
3787,0.809676754,1.070527371
3788,0.83548145,1.042919948
3789,0.764875807,1.045684
3790,0.764472093,1.096164728
3791,0.784287754,1.194503197
3792,0.867766325,1.234137
